Id,Compagnie/Airline,Code IATA/  IATA code,Code OACI/  ICAO code,Pays/Country,Website,Remarques/Remarks
367.0,AUSTRAL LINEAS AEREAS,AU,AUT,Argentine/Argentina,www.aerolineas.com.ar,
368.0,AUSTRALIA ASIAN AIRLINES,IM,AAU,Australie/Australia,,Fin des opérations : juillet 1996 / Date of end of operations : July 1996
370.0,AUSTRALIAN AIRLINES,AO,AUZ,Australie/Australia,,A cessé les opérations en juillet 2006/Ceased operations in July 2006.
372.0,AVANTI AIR,,ATV,Allemagne/Germany,www.avantiair.com,
373.0,AVE.COM,2E,PHW,Emirats Arabes Unis/United Arab Emirates,www.flyave.com,
375.0,AVIA AIRLINES,GW,ARB,Afrique du Sud/South Africa,,Fin des opérations : 1995 / Date of end of operations : 1995
376.0,AVIACON ZITOTRANS,ZR,AZS,Russie/Russia,www.aviacon.ru,
378.0,AVIACSA,6A,CHP,Mexique/Mexico,www.aviacsa.com.mx,Fusionnée avec Aeromexico en 1996/Merged with Aeromexico in 1996
379.0,AVIAENERGO,7U,ERG,Russie/Russia,www.aviaenergo.ru,
380.0,AVIAL,AK,NVI,Russie/Russia,,
382.0,AVIANCA (AEROVIAS DE CONTINENTE AMERICANO),AV,AVA,Colombie/Colombia,www.avianca.com,
386.0,AVIAVILSA,,LVR,Lituanie/Lithuania,www.aviavilsa.lt,
387.0,AVIENT AVIATION,Z3,SMJ,Grande Bretagne/U.K.,www.avient.aero,
388.0,AVIES AIR,U3,AIA,Estonie/Estonia,www.avies.ee,
389.0,AVIOGENEX,,AGX,Serbie/Serbia,www.aviogenex.com,
390.0,AVIOGENEX,JJ,AGX,Yougoslavie/Yugoslavia,,Fin des opérations : 1992 / Date of end of operations : 1992
391.0,AVIOQUINTANA,,AQT,Mexique/Mexico,www.avioquintana.com,
394.0,AVITRANS,2Q,ETS,Suède/Sweden,www.avitrans.se,
396.0,AXON AIRLINES,XN,AXO,Grèce/Greece,,Fusionna avec Aegean Airlines fin 2001/Merged with Aegean Airlines end of 2001
397.0,AZAL AVIA CARGO,,AHC,Azerbaijan,www.cacazal.com,
398.0,AZERBAIJAN AIRLINES,J2,AHY,Azerbaijan,www.azal.az,
399.0,AZOV AVIA AIRLINES,,AZV,Ukraine,,
400.0,AZZA TRANSPORT,,AZZ,Soudan/Sudan,www.azzatransport.com,
401.0,BA CITYFLYER,CJ,CFE,Grande Bretagne/U.K.,www.ba.com,
402.0,BA CONNECT,TH,BRT,Grande Bretagne/U.K.,,Acquise par flybe en mars 2007 / Acquired by flybe in March 2207
404.0,BADR AIRLINES,,BDR,Soudan/Sudan,www.badrairlines.com,
405.0,BAHAMASAIR,UP,BHS,Bahamas,www.bahamasair.com,
407.0,BAL - BASHKIRIAN AIRLINES,V9,BTC,Russie/Russia,,Fin des opérations : 2006 / Date of end of operations : 2006
408.0,BALAIR,BB,BBB,Suisse/Switzerland,,Fusionna avec CTA pour former BalairCTA en janvier 1993/Merged with CTA in January 1993 to form BalairCTA
410.0,BALAIR/CTA,BB,BBB,Suisse/Switzerland,,Fusionna avec Swissair en 1995/Merged with Swissair in 1995
411.0,BALI AIR,BL,BLN,Indonésie/Indonesia,,Fin des opérations : février 2007 / Date of end of operations : February 2007
413.0,BANGKOK AIRWAYS,PG,BKP,Thailande/Thailand,www.bangkokair.com,
414.0,BAR XH AIR,,BXH,Canada,www.barxh.com,
415.0,BELLVIEW AIRLINES,B3,BLV,Nigéria/Nigeria,,Fin des opérations : octobre 2009/Date of end of operations : October 2009
416.0,BEMIDJI AVIATION SERVICES INC,CH,BMJ,USA,www.bemidjiaviation.com,
417.0,BENIN GOLF AIR,A8,BGL,Bénin/Benin,www.benin-golf-air.com,
418.0,BERING AIR,8E,BRG,USA,www.beringair.com,
419.0,BERKUT AIR,,BEK,Kazakhstan,www.berkutairsvs.almaty.kz,
420.0,BEST AIR,5F,BST,Turquie/Turkey,www.flybestair.com,
421.0,BIG SKY AIRLINES,GQ,BSY,USA,,Fin des opérations : 8 mai 2008 / Date of end of operations : 8 May 2008
423.0,BINTER CANARIAS,NT,IBB,Espagne/Spain,www.binternet.com,
424.0,BIRGENAIR,KT,BHY,Turquie/Turkey,,Fin des opérations : 1996 / Date of end of operations : 1996
427.0,BLUE AIR,OB,JOR,Roumanie/Romania,www.blueair-web.com,
428.0,BLUE BIRD AVIATION,,BBZ,Kénya/Kenya,www.bluebirdaviation.com,
429.0,BLUE DART AVIATION,BZ,BDA,Inde/India,www.bluedartaviation.com,
430.0,BLUE LINE,4Y,BLE,France,,Fin des opérations : 6 octobre 2010 / Date of end of operations : 6 October 2010
432.0,BLUE SCANDINAVIA,6B,BLX,Suède/Sweden,,Renommée Britannia Sweden en 1998/Rebranded Britannia Sweden in 1998
433.0,BLUE WING AIRLINES,,BWI,Surinam,www.bluewingairlines.com,
434.0,BLUE WINGS,QW,BWG,Allemagne/Germany,www.bluewings.com,
435.0,BLUE1,KF,BLF,Finlande/Finland,www.blue1.com,
436.0,BLUEBIRD CARGO,BF,BBD,Islande/Iceland,www.bluebirdcargo.com,
437.0,BMI REGIONAL,BD,BMR,Grande Bretagne/U.K.,www.flybmi.com,
438.0,BMIBABY,WW,BMI,Grande Bretagne/U.K.,www.bmibaby.com,Fin des opérations : 9 septembre 2012 / Date of end of operations : September 9 2012
439.0,BOSPHORUS AIRWAYS,BH,BSP,Turquie/Turkey,,Fin des opérations : fin 1994 / Date of end of operations : end of 1994
440.0,BRAATHENS MALMÖ AVIATION,6E,SCX,Suède/Sweden,,Rebaptisée Malmö Aviation en 2000/Rebranded Malmö Aviation in 2000.
443.0,BRANIFF,BN,BNF,U.S.A.,,"Fondée en 1984, suspendit son exploitation en 1989/Founded in 1984, suspended operations in 1989"
444.0,BRAVIA - BRYANSK AIR ENTERPRISE,,BRK,Russie/Russia,,Fin des opérations : 2006 / Date of end of operations : 2006
445.0,BRAVO AIR CONGO,K6,BRV,Rép. Dém. Du Congo/Dem. Rep. Of Congo,www.bravoaircongo.com,
446.0,BRAVO AIRLINES,BQ,BBV,Espagne/Spain,,Fin des opérations : 2008 / Date of end of operations : 2008
448.0,BRITANNIA AIRWAYS,BY,BAL,Grande Bretagne/U.K.,,Rebaptisée Thomsonfly.com en 2005/Rebranded Thomsonfly.com in 2005
449.0,BRITANNIA AIRWAYS GERMANY,BN,DBY,Allemagne/Germany,,Fin des opérations : fin avril 2001 / Date of end of operations : end of April 2001
450.0,BRITISH AIRWAYS,BA,BAW,Grande Bretagne/U.K.,www.british-airways.com,
451.0,BRITISH AIRTOURS,KT,CKT,Grande Bretagne/U.K.,,Rebaptisée Caledonian Airways en 1988/Rebranded Caledonian Airways in 1988
453.0,BRITISH GULF INTERNATIONAL AIRLINES,,BGI,Emirats Arabes Unis/United Arab Emirates,www.britishgulf.com,
454.0,BRITISH MIDLAND,BD,BMA,Grande Bretagne/U.K.,,Rebaptisée BMI - British Midland International en février 2001/Rebranded BMI - British Midland International in February 2001
455.0,BRITISH MIDLAND COMMUTER,II,GNT,Grande Bretagne/U.K.,,Rebaptisée British Midland Regional en mai 2001/Rebranded British Midland Commuter in May 2001
456.0,BRITISH REGIONAL AIRLINES,TH,BRT,Grande Bretagne/U.K.,,Fusionnée avec Brymon Airways et CityFlyer Express pour former British Airways CityExpress fin 2001/Merged with Brymon Airways and CityFlyer Express to form British Airways CityFlyer end of 2001
458.0,BRUSSELS AIRLINES,SN,BEL,Belgique/Belgium,www.flysn.com,
459.0,BRUSSELS INTERNATIONAL AIRLINES,,BXI,Belgique/Belgium,,Fin des opérations : février 2001 / Date of end of operations : February 2001
460.0,BRYMON AIRWAYS,BC,BRY,Grande Bretagne/U.K.,,Fusionna avec British Regional Airlines et CityFlyer pour former British Airways CityExpress/Merged with British Regional Airlines and CityFlyer to form British Airways CityFlyer in 2001
461.0,BUDDHA AIR,U4,BHA,Népal,www.buddhaair.com,
462.0,BUFFALO AIRWAYS,J4,BFL,Canada,www.buffaloairways.com,
463.0,BULGARIA AIR,FB,LZB,Bulgarie/Bulgaria,www.air.bg,
464.0,BULGARIAN AIR CHARTER,1T,BUC,Bulgarie/Bulgaria,www.bulgarianaircharter.com,
465.0,BURAL,U4,BUN,Russie/Russia,,
466.0,BURAQ AIR,UZ,BRQ,Libye/Libya,www.buraqair.com,
468.0,BUSINESS AVIATION CENTER,,BCV,Ukraine,www.airtaxi.ua,
469.0,BUSINESS EXPRESS AIRLINES,HQ,GAA,U.S.A.,,Intégrée dans American Eagle en décembre 2000/Integrated by American Eagle in December 2000
471.0,BWIA - BRITISH WEST INDIES AIRWAYS,BW,BWA,Trinidad and Tobago,,Fin des opérations : 31 décembre 2006/Date operations ceased : 31 December 2006
472.0,BYLINA,,BYL,Russie/Russia,www.bylina-avia.ru,
475.0,CAIRO AVIATION,,CCE,Egypte/Egypt,www.cairoaviation.com,
476.0,CAL AIR,JB,CAI,Grande Bretagne/U.K.,,Rebaptisée Novair en 1989/Rebranded Novair in 1989
477.0,CALEDONIAN AIRWAYS,KG,CKT,Grande Bretagne/U.K.,,Fusionnée avec Flying Colours en 1999/Merged with Flying Colours in 1999
478.0,CALM AIR,MO,CAV,Canada,www.calmair.com,
480.0,CANADIAN AIRLINES,CP,CDN,Canada,,Rachetée par Air Canada fin 1999/Bought by Air Canada end of 1999
482.0,CANADIAN NORTH,5T,MPE,Canada,www.cdn-north.com,
483.0,CANJET,C6,CJA,Canada,www.canjet.com,Fusionna avec Canada 3000 en mai 2001/Merged with Canada 3000 in May 2001
484.0,CANJET AIRLINES,C6,CJA,Canada,www.canjet.com,
485.0,CAPE SMYTHE AIR SERVICES,6C,CMY,U.S.A.,,Fin des opérations : I octobre 2005 / Date of end of operations : 1 October 2005
486.0,CAPITAL AIRLINES,,NCP,Nigéria/Nigeria,www.capitalairnigeria.com,
487.0,CAPITAL AIRLINES,BZ,CPG,Grande Bretagne/U.K.,,Fin des opérations : octobre 1990 / Date of end of operations : October 1990
488.0,CAPITOL AIR,CL,CAP,U.S.A.,,Fin des opérations : novembre 1984 / Date of end of operations : November 1984
489.0,CAPITOL AIR EXPRESS,C6,CEX,U.S.A.,,Fin des opérations : décembre 1996 / Date of end of operations : December 1996
490.0,CARGO 360,GG,GGC,USA,,Absorbée par Southern Air / Merged into Southern Air
491.0,CARGO PLUS AVIATION,8L,CGP,Emirats Arabes Unis/United Arab Emirates,www.techno-sites.com/cargo,
492.0,CARGOITALIA,2G,CRG,Italie/Italia,,Fin des opérations : 21 décembre 2011/ Date of end of operations :21 December 2011
493.0,CARGOJET AIRWAYS,W8,CJT,Canada,www.cargojet.com,
494.0,CARGOLUX AIRLINES INTERNATIONAL,CV,CLX,Luxembourg,www.cargolux.com,
499.0,CARNIVAL AIRLINES,KW,CAA,U.S.A.,,Fusionnée avec Pan Am en 1997/Merged with Pan Am in 1997
500.0,CARPATAIR,V3,KRP,Roumanie/Romania,www.carpatair.com,
501.0,CASINO EXPRESS,XP,CXP,U.S.A.,,Rebaptisée Xtra Airways en août 2005/Renamed as Xtra Airways in August 2005
502.0,CASPIAN AIRLINES,RV,CPN,Iran,,
503.0,CASTLE AVIATION,,CSJ,USA,www.castleair.com,
504.0,CATA LINEA AEREA,CT,CTZ,Argentine/Argentina,www.cata.com.ar,
505.0,CATHAY PACIFIC,CX,CPA,Chine/China,www.cathaypacific.com,
506.0,CCM AIRLINES,XK,CCM,France,www.aircorsica.com,Voir / See Air Corsica
507.0,CEBU PACIFIC AIR,5J,CEB,Philippines,www.cebupacificair.com,
508.0,CENTAVIA,7N,CAN,Serbie/Serbia,www.centavia.com,
510.0,CENTRAL CONNECT AIRLINES,3B,JBR,République Tchèque/Czech Republic,www.centralconnectgroup.cz,
511.0,CENTRAL MOUNTAIN AIR,9M,GLR,Canada,www.flycma.com,
512.0,CENTURION AIR CARGO,WE,CWC,USA,www.centurioncargo.com,
513.0,CHALK'S OCEAN AIRWAYS,OP,CHK,USA,www.flychalks.com,
514.0,CHAMPAGNE AIRLINES,,CPH,France,,Mise en liquidation en 2005/Liquidated in 2005
515.0,CHANCHANGI AIRLINES,5B,NCH,Nigéria/Nigeria,,Fin des opérations : 2011 / Date of end of operations : 2011
516.0,CHANNEL EXPRESS (AIR SERVICES),LS,EXS,Grande Bretagne/U.K.,,Rebaptisée Jet2.com en janvier 2006/Rebranded Jet2.com in January 2006
517.0,CHARLAN AIR CHARTER,S8,CAH,Afrique du Sud/South Africa,,Fin des opérations : 26 mai 2006/Date operations ceased : 26 May 2006
518.0,CHAUTAUQUA AIRLINES,RP,CHQ,USA,www.rjet.com,
519.0,CHELYABISNK AIRLINE,H6,CHB,Russie/Russia,www.chelavia.ru,
521.0,CHINA AIRLINES,CI,CAL,Taiwan,www.china-airlines.com,
523.0,CHINA CARGO AIRLINES,CK,CKK,Chine/China,www.cc-air.com/cargo,
524.0,CHINA EASTERN AIRLINES,MU,CES,Chine/China,www.ce-air.com,
526.0,CHINA EASTERN AIRLINES WUHAN,,CWU,Chine/China,,
527.0,CHINA EASTERN YUNNAN AIRLINES,3Q,CYH,Chine/China,,
528.0,CHINA NORTHERN AIRLINES,CJ,CBF,Chine/China,,Absorbée par China Eastern Airlines en 2001/Absorbed by China Eastern Airlines in 2001
530.0,CHINA POSTAL AIRLINES,8Y,CYZ,Chine/China,www.cpairlines.com,
531.0,CHINA SOUTHERN AIRLINES,CZ,CSN,Chine/China,www.cs-air.com/en,
532.0,CHINA UNITED AIRLINES,KN,CUA,Chine/China,,
533.0,CHINA XINHUA AIRLINES,XW,CXH,Chine/China,www.chinaxinhaair.com,
534.0,CHINA YUNNAN AIRLINES,3Q,CYH,Chine/China,,Absorbée par China Eastern Airlines en 2001/Absorbed by China Eastern Airlines in 2001
536.0,CHUVASHIA AIRLINES,,CBK,Russie/Russia,,
538.0,CIELOS DEL PERU,A2,CIU,Pérou/Peru,,Fin des opérations : 30 juin 2012 / Date of end of operations : June 30 2012
539.0,CIMBER AIR,QI,CIM,Danemark/Denmark,www.cimber.dk,
540.0,CITILYNK,QG,CTV,Indonésie/Indonesia,www.citylink.co.id,
542.0,CITY AIR SCANDINAVIA,6E,SCW,Suède/Sweden,,Rebaptisée Malmö Aviation en avril 1993/Rebranded Malmö Aviation in April 1993.
543.0,CITY AIRLINES,CF,SDR,Suède/Sweden,,Absorbée par Skyways le 30 novembre 2011/Absorbed into Skyways on 30 November 2011
544.0,CITY STAR AIRLINES,X9,ISL,Grande Bretagne/U.K.,www.citystarairlines.com,Fin des opérations : 30 janvier 2008 / Date of end of operations : 30 January 2008
545.0,CITYFLYER EXPRESS,FD,CFE,Grande Bretagne/U.K.,,Fusionnée avec Brymon Airways et British Regional Airlines pour former British Airways CityExpress fin 2001/Merged with Brymon Airways and British Regional Airlines to form British Airways CityFlyer end of 2001
546.0,CITYJET,WX,BCY,Irlande/Ireland,www.cityjet.com,
547.0,CIVAIR,2I,CIW,Afrique du Sud/South Africa,www.civair.co.za,
548.0,CLICK AIRWAYS,4C,CGK,Emirats Arabes Unis/United Arab Emirates,,
549.0,CLICK MEXICANA,QA,CBE,Mexique/Mexico,www.clickmx.com,
550.0,CLICKAIR,XG,CLI,Espagne/Spain,www.clickair.com,
551.0,CLUB AIR,6P,ISG,Italie/Italia,,Fin des opérations : décembre 2006/Date operations ceased : December 2006
553.0,COLGAN AIR,9L,CJC,USA,,Fin des opérations : 5 septembre 2012 / Date of end of operations : September 5 2012
555.0,COMAIR,MN,CAW,Afrique du Sud/South Africa,www.comair.co.za,
556.0,COMAIR,OH,COM,USA,,Fin des opérations : 29 septembre 2012 / Date of end of operations : September 29 2012
559.0,COMPASS AIRLINES,YM,CYM,Australie/Australia,,Fin des opérations : mars 1993 / Date of end of operations : March 1993
560.0,CONAIR,OY,OYC,Danemark/Denmark,,Fusionnée ane 1995 avec Scanair pour former Premiair/Merged in 1995 with Scanair to form Premiair
561.0,CONCORS,,COS,Lettonie/Latvia,www.concors.apollo.lv,
562.0,CONDOR BERLIN,DE,CIB,Allemagne/Germany,,Absorbé par Thomas Cook Airlines (Germany) en 2002/Absorbed by Thomas Cook Airlines (Germany) in 2002
563.0,CONDOR FLUGDIENST,DE,CFG,Allemagne/Germany,www.condor.com,
564.0,CONSTELLATION INTERNATIONAL AIRLINES,CQ,CIN,Belgique/Belgium,,Fin des opérations : décembre 1999 / Date of end of operations : December 1999
565.0,CONTACT AIR FLUGDIENST,C3,KIS,Allemagne/Germany,www.contactair.de,Fin des opérations : septembre 2012 / Date of end of operations : September 2012
566.0,CONTI FLUG,DD,EPC,Allemagne/Germany,,Fin des opérations : septembre 1994 / Date of end of operations : September 1994
567.0,CONTINENTAL AIRLINES,CO,COA,USA,,Fusionnée avec United Airlines le 30 novembre 2011/Merged into United Airlines on 30 November 2011
568.0,CONTINENTAL MICRONESIA,CS,CMI,Guam,,Fin des opérations : 30 novembre 2011 / Date of end of operations : 30 November 2011
571.0,COPA AIRLINES,CM,CMP,Panama,www.copaair.com,
572.0,CORPORATE AIR,3C,CPT,USA,www.corporateair.net,
574.0,CORPORATE EXPRESS,,CPB,Canada,www.corpxair.com,
576.0,CORSAIR,SS,CRL,France,,Rebaptisée Corsairfly.com fin 2005/Rebranded Corsairfly.com late in 2005
577.0,CORSAIRFLY,SS,CRL,France,www.corsairfly.com,
579.0,COYNE AIRWAYS,FO,COY,Grande Bretagne/U.K.,www.coyneair.com,
580.0,CP AIR,CP,CPC,Canada,,Acheté par Pacific Western en 1987 pour former Canadian/Bought by Pacific Western in 1987 to form Canadian
583.0,CRIMEA AIR,OR,CRF,Ukraine,www.air.crimea.ua,
584.0,CROATIA AIRLINES,OU,CTN,Croatie/Croatia,www.croatiaairlines.hr,
585.0,CRONUS AIRLINES,X5,CUS,Grèce/Greece,,Fusionnée avec Aegean Airlines fin 2001/Merged with Aegean Airlines end of 2001
586.0,CRUZEIRO,SC,CRZ,Brésil/Brazil,,Racheté par Varig en 1993/Bought by Varig in 1993
587.0,CSA AIR,,IRO,USA,www.csaair.com,
588.0,CUSTOM AIR TRANSPORT,5R,CTT,USA,,Fin des opérations : juillet 2008 / Date of end of operations : July 2008
590.0,CYPRUS AIRWAYS,CY,CYP,Chypre/Cyprus,www.cyprusair.com.cy,
591.0,DAE (DUTCH ANTILLES EXPRESS),9H,BXL,Antilles Néérlandaises/Netherlands Antilles,www.flydae.com,
592.0,DAGESTAN AIRLINES,,DAG,Russie/Russia,www.dagair.ru,
594.0,DALAVIA,H8,KHB,Russie/Russia,,Fin des opérations : septembre 2008 / Date of end of operations : september 2008
595.0,DAN AIR,DA,DAN,Grande Bretagne/U.K.,,Rachetée par British Airways en octobre 1992/Bought by British Airways in October 1992
596.0,DAT - DANISH AIR TRANSPORT,DX,DTR,Danemark/Denmark,www.dat.dk,
597.0,DANU ORO TRANSPORTAS,R6,DNU,Lithuanie/Lithuania,,Rebaptisée DOT LT le 13 avril 2006/Rebranded DOT LT on 13 April 2006
598.0,DARWIN AIRLINES,OD,DWT,Suisse/Switzerland,www.darwinairline.com,
599.0,DAS AIR CARGO,WD,DSR,Grande Bretagne/U.K.,www.dasair.com,
603.0,DECCAN AVIATION,DN,DKN,Inde/India,,Absorbée par Kingfisher Airlines en 2008 / Merged into Kingfisher Airlines in 2008
606.0,DELTA AIRLITE BUSINESS JETS,,ELJ,USA,www.airelite.com,
607.0,DELTACRAFT,4L,DEC,Finlande/Finland,www.deltacraft.net,
608.0,DENIM AIR ACMI,3D,DNM,Pays-Bas/Netherlands,www.denimair.nl,
609.0,DERAYA AIR TAXI,,DRY,Indonésie/Indonesia,www.deraya.co.id,
611.0,DEUTSCHE BA,DI,BAG,Allemagne/Germany,,Rebaptisée DBA en 2003/Rebranded DBA in 2003
613.0,DHL AERO EXPRESO,D5,DAE,Panama,www.dhl.com,
614.0,DHL INTERNATIONAL AVIATION ME,ES,DHX,Bahrain,www.dhl.com,
615.0,DI AIR,,DIS,Montenegro,www.diair.net,
616.0,DIAMOND SAKHA,D8,DSL,Russie/Russia,,Fusionnée avec Sakhaavia National Air Company en 1998/Merged with Dakhaavia Air Company in 1998
619.0,DIREKTFLYG,HS,HSV,Suède/Sweden,www.direktflyg.com,
620.0,DIRGANTARA AIR SERVICE,AW,DIR,Indonésie/Indonesia,,Fin des opérations : 2008 / Date of end of operations : 2008
622.0,DJIBOUTI AIRLINES,D8,DJB,Djibouti,,Fin des opérations : 2010 / Date of end of operations : 2010
625.0,DOMINICANA,DO,DOA,République Dominicaine/Dominican Republic,,Fin des opérations : 1999 / Date of end of operations : October 1999
626.0,DOMODEDOVO AIRLINES,E3,DMO,Russie/Russia,www.akdal.ru,
628.0,DONGHAI AIRLINES,J5,EPA,Chine/China,www.donghaiair.com,
629.0,DOT LT,R6,DNU,Lituanie/Lithuania,www.dot.lt,
630.0,DRAGONAIR,KA,HDA,Chine/China,www.dragonair.com,
631.0,DUBROVNIK AIRLINE,2D,DBK,Croatie/Croatia,,Fin des opérations : 23 octobre 2011 / Date of end of operations : 23 Oktober 2011
632.0,DUTCH ANTILLES EXPRESS - DAE,9H,DNL,Antilles Neerlandaises/Netherlands Antilles,www.flydae.com,
633.0,EAGLE AIR,H7,EGU,Uganda,www.flyeagleuganda.com,
634.0,EAGLE AVIATION France,,EGN,France,www.eagle-aviation.net,
635.0,EAS - EUROPE AERO SERVICE,EY,EAS,France,,Fin des opérations : 1995 / Date of end of operations : October 1995
637.0,EAS AIRLINES,,EXW,Nigéria/Nigeria,www.easairlines.com,
638.0,EAST PACIFIC AIRLINES,J5,EPA,Chine/China,www.jetwincargo.com,
639.0,EAST STAR AIRLINES,8C,DXH,Chine/China,www.eaststar-air.com.cn,
640.0,EASTERN AIRLINES,EA,EAL,U.S.A.,,Fin des opérations : 18 janvier 1991 / Date of end of operations : 18th January 1991
641.0,EASTERN AIRWAYS,T3,EZE,Grande Bretagne/U.K.,www.easternairways.com,
642.0,EASTERN AUSTRALIA AIRLINES,QF,EAQ,Australie/Australia,www.qantas.com.au/flights/qantaslink.html,
644.0,EASTERN PROVINCIAL AIRWAYS,PV,EPA,Canada,,Fusionna avec Canadian en 1997/Merged with Canadian in 1997
645.0,EASTWEST AIRLINES,EW,EWA,Australie/Australia,,Fusionna avec Ansett Australia en 1994/Merged with Ansett Australia in 1994
646.0,EASTWIND AIRLINES,W9,BBE,U.S.A.,,Fin des opérations : août 1999 / Date of end of operations : August 1999
648.0,EASYJET,U2,EZY,Grande Bretagne/U.K.,www.easyjet.com,
649.0,EASYJET SWITZERLAND,DS,EZS,Suisse/Switzerland,,
651.0,ECO AIRLINES,,AKT,Australie/Australia,,Fin des opérations : avril 2005 / Date of end of operations : April 2005
652.0,EDELWEISS AIR,WK,EDW,Suisse/Switzerland,www.edelweissair.ch,
653.0,EGA - ECUATO GUINEANA DE AVIATION,8Y,EGA,Guinée Equatoriale/Equatorial Guinea,,
655.0,EIRJET,,EIR,Irlande/Ireland,,Fin des opérations : 17 octobre 2006/Date operations ceased : 17 October 2006
657.0,EL AL,LY,ELY,Israel,www.elal.co.il,
658.0,EMERALD AIRWAYS,G3,JEM,Grande Bretagne/U.K.,,Fin des opérations : 12 mai 2006/Date operations ceased : 12 May 2006
660.0,EMPIRE AIRLINES,EM,CFS,USA,www.empireairlines.com,
664.0,ENIMEX,,ENI,Estonie/Estonia,,Fin des opérations : juin 2008 / Date of end of operations : June 2008
665.0,ENKOR,G5,ENK,Russie/Russia,,Fin des opérations : avril 2005 / Date of end of operations : April 2005
666.0,ENTERPRISE WORLD AIRWAYS,,EWS,Rép. Dém. Du Congo/Dem. Rep. Of Congo,www.enterpriseworldairways.com,
667.0,EOS AIRLINES,EO,ESS,USA,www.eosairlines.com,
668.0,ERA - EUROPEAN REGIONS AIRLINES,EA,EUA,Espagne/Spain,,Fin des opérations : octobre 2000 / Date of end of operations : October 2000
669.0,ESEN AIR,K9,ESD,Kyrgystan,,
670.0,ESTAFETA CARGA AEREA,E7,ESF,Mexique/Mexico,www.estafeta.com,
671.0,ESTONIAN AIR,OV,ELL,Estonie/Estonia,www.estonian-air.com,
672.0,ETHIOPIAN AIRLINES,ET,ETH,Ethiopie/Ethiopia,www.flyethiopian.com,
673.0,ETIHAD AIRWAYS,EY,ETD,Emirats Arabes Unis/United Arab Emirates,www.etihadairways.com,
674.0,EUJET,,EUY,Irlande/Ireland,,Fin des opérations : 26 juillet 2005 / Date of end of operations : 26 July 2005
676.0,EUROAIR,6M,EUP,Grèce/Greece,www.euroair.gr,
677.0,EURO-ASIA AIR,5B,KZE,Kazakhstan,,
678.0,EURO ATLANTIC AIRWAYS,YU,MMZ,Portugal,www.euroatlantic.pt,
679.0,EUROCYPRIA AIRLINES,UI,ECA,Chypre/Cyprus,,Fin des opérations : 22 novembre 2010 / Date of end of operations : 22 November 2010
680.0,EUROFLY,GJ,EEZ,Italie/Italia,www.eurofly.it,
681.0,EUROJET GENEVA,,EUF,Suisse/Switzerland,,
682.0,EUROLOT,K2,ELO,Pologne/Poland,www.eurolot.com.pl,
683.0,EUROMANX,3W,EMX,Grande Bretagne/U.K.,,Fin des opérations : 9 mai 2008 / Date of end of operations : 9 May 2008
684.0,EUROPEAN AIR EXPRESS,EA,EAL,Allemagne/Germany,,Fin des opérations : 30 septembre 2007 / Date of end of operations : 30 September 2007
685.0,EUROPEAN AIRLINES,2H,FRO,Belgique/Belgium,,Fin des opérations : 1995 / Date of end of operations : 1995
686.0,EUROPEAN AVIATION AIR CHARTER,E7,EAF,Grande Bretagne/U.K.,,Fin des opérations : 30 novembre 2008 / Date of end of operations : 30 November 2008
687.0,EUROPEAN EXECUTIVE,,ETV,Grande Bretagne/U.K.,www.euroexec.com,
688.0,EUROPEAN EXECUTIVE EXPRESS,RY,EXC,Suède/Sweden,,Fin des opérations : decembre 2005 / Date of end of operations : December 2005
689.0,EUROWINGS,EW,EWG,Allemagne/Germany,www.eurowings.com,
690.0,EVA AIR,BR,EVA,Taiwan,www.evaair.com.tw,
691.0,EVERGREEN INTERNATIONAL AIRLINES,EZ,EIA,USA,www.evergreenaviation.com,
692.0,EXCALIBUR AIRWAYS,EX,EXC,Grande Bretagne/U.K.,,Fin des opérations : 1996 / Date of end of operations : 1996
694.0,EXECUTIVE AEROSPACE,,EAS,Afrique du Sud/South Africa,www.aerospace.co.za,
695.0,EXECUTIVE AIRLINES,OW,EXW,USA,www.aa.com,
696.0,EXPRESS ONE INTERNATIONAL,EO,LHN,USA,www.express-one.com,
698.0,EXPRESSJET,XE,BTA,USA,www.expressjet.com,
701.0,FAIRLINES,LK,FIR,France,,Fin des opérations : septembre 1998 / Date of end of operations : September 1998
702.0,FALCON AIR,IH,FCN,Suède/Sweden,,Fin des opérations : 2006/Date operations ceased : 2006
703.0,FALCON AIR EXPRESS,F2,FAO,USA,www.flaconair.com,
704.0,FALCON EXPRESS CARGO AIRLINES,FC,FCX,Emirats Arabes Unis/United Arab Emirates,,Fin des opérations : 15 octobre 2012 / Date of end of operations : October 15 2012
705.0,FAR EASTERN AIR TRANSPORT,EF,FEA,Taiwan,www.fat.com.tw,
706.0,FARNAIR HUNGARY,,FAH,Hongrie/Hungary,www.farnair.com,
707.0,FARNAIR SWITZERLAND,,FAT,Suisse/Switzerland,www.farnair.com,
